date,home,away,home_score,away_score
29.10. 20:00,Ciudad de Lucena,Villarreal,0,6
29.10. 20:00,Jaen,Eldense,1,3
29.10. 20:00Pen,Quintanar del Rey,UD Ibiza,2,1
29.10. 19:30,Puente Genil,FC Cartagena SAD,0,1
29.10. 19:30Pen,Reus FCR,CE Europa,3,2
29.10. 19:30Pen,UD Ourense,Pontevedra,1,2
29.10. 19:00Pen,Atl. Astorga,Mirandes,1,2
29.10. 19:00,Azuaga,Leganes,1,4
29.10. 19:00,Caudal Deportivo,Gijon,0,1
29.10. 19:00,Ciudad Cieza,Cordoba,1,0
29.10. 19:00,Lorca Deportiva,Almeria,0,2
29.10. 19:00,Navalcarnero,AD Merida,2,1
29.10. 19:00,Naxara,Eibar,2,4
29.10. 19:00,Numancia,Arenas Getxo,3,0
29.10. 19:00,Portugalete,Valladolid,1,0
29.10. 19:00AET,Sant Andreu,Teruel,2,1
29.10. 19:00,Sant Just,Mallorca,0,2
29.10. 19:00,Torrent,Torremolinos,3,1
29.10. 18:30,La Union,Ceuta,0,2
29.10. 18:00,CD Sant Jordi,Osasuna,0,5
29.10. 18:00Pen,Ebro,Tarazona,2,1
29.10. 18:00,Mutilvera,Zaragoza,1,3
29.10. 18:00,UD Los Garres,Elche,0,4
29.10. 17:00AET,Poblense,Sabadell,1,2
28.10. 20:00,CD Extremadura,Las Palmas,3,1
28.10. 20:00,SD Negreira,Real Sociedad,0,3
28.10. 20:00,Toledo,Sevilla,1,4
28.10. 19:30,RSD Alcala,Tenerife,0,4
28.10. 19:30,Utebo FC,Huesca,0,3
28.10. 19:00,Guadalajara,Cacereno,2,1
28.10. 19:00,Inter de Valdemoro,Getafe,0,11
28.10. 19:00,Maracena,Valencia,0,5
28.10. 19:00,Rayo Majadahonda,CF Talavera,1,4
28.10. 19:00,Roda,Granada CF,1,5
28.10. 19:00,San Fernando,Albacete,0,3
28.10. 19:00,Tropezon,Cultural Leonesa,1,3
28.10. 18:30Pen,Langreo,Racing Club Ferrol,0,1
28.10. 18:30,SD Logrones,Racing Santander,0,4
28.10. 18:30,UCAM Murcia,Cadiz CF,1,3
28.10. 18:00AET,Atl. Tordesillas,Burgos CF,1,2
28.10. 18:00AET,Constancia,Girona,2,3
28.10. 18:00AET,Ourense CF,Oviedo,4,2
04.10. 18:00AET,Univ. Julio Suarez,Inter de Valdemoro,1,3
04.10. 16:30,Maracena,Sporting Ceuta,2,0
04.10. 16:00,CD Yuncos,Campanario,2,0
04.10. 16:00,Palma del Rio,Atletico Melilla,5,0
04.10. 16:00AET,UD Los Garres,Manises,4,0
04.10. 15:30,Atletico Calatayud,Sant Just,1,4
04.10. 15:30,Lourdes,CD Sant Jordi,1,3
04.10. 15:30,SD Negreira,Textil Escudo,4,0
04.10. 15:00,Betis Valladolid,Deportivo Getxo,1,2
04.10. 14:45,CCD Alberite,Puerto de Vega,1,1
27.09. 18:00,Atletico Melilla,Palma del Rio,0,5
27.09. 18:00,CD Sant Jordi,Lourdes,1,0
27.09. 18:00,Inter de Valdemoro,Univ. Julio Suarez,1,1
27.09. 16:45,Campanario,CD Yuncos,0,0
27.09. 16:00,Manises,UD Los Garres,2,0
27.09. 16:00,Sporting Ceuta,Maracena,1,1
27.09. 16:00,Textil Escudo,SD Negreira,2,1
27.09. 15:15,Puerto de Vega,CCD Alberite,4,0
27.09. 15:00,Deportivo Getxo,Betis Valladolid,0,0
27.09. 14:30,Sant Just,Atletico Calatayud,3,0
